,dataset,horizon,shaping_process,shaping_window,model,metric,value
0,ETTh1,96,iprollcov,1001,NBEATSx,mse,0.0768619408009832
0,ETTh1,96,iprollcorr,501,NHITS,mse,0.0768553281524662
0,ETTh1,96,ipmutual_info,501,LSTM,mse,0.0768420821677812
0,ETTh1,96,pentropy,1251,LSTM,mse,0.0768414301420043
4,ETTh1,96,ipmutual_info,1501,DeepNPTS,smape,0.0767562709409499
4,ETTh1,96,iprollcov,501,DeepNPTS,smape,0.076727241891374
0,ETTh1,96,ipmutual_info,1251,TCN,mse,0.0767265750882632
0,ETTh1,96,pmutual_info,501,LSTM,mse,0.0766792340560846
4,ETTh1,96,pmutual_info,1001,MLP,smape,0.0766585603524776
4,ETTh1,96,prollcov,751,DeepNPTS,smape,0.0766405890145599
0,ETTh1,96,prollcorr,1001,NHITS,mse,0.0765833880729109
4,ETTh1,96,pfarm,1001,DeepNPTS,smape,0.0765354310921256
4,ETTh1,96,ipentropy,1251,NHITS,smape,0.076528533578809
0,ETTh1,96,iprollcov,1501,LSTM,mse,0.0765243248997597
4,ETTh1,96,ipmutual_info,501,DeepNPTS,smape,0.0764796535057313
4,ETTh1,96,prollcov,751,TCN,smape,0.0764615064224865
4,ETTh1,96,pmutual_info,501,DeepNPTS,smape,0.0764427554706793
4,ETTh1,96,ipentropy,1001,NBEATSx,smape,0.0764368479366049
0,ETTh1,96,pfarm,1001,NBEATSx,mse,0.0764121441498463
4,ETTh1,96,pmutual_info,1251,TCN,smape,0.0763994431032596
4,ETTh1,96,prollcorr,1501,TCN,smape,0.0763965121902804
0,ETTh1,96,ipentropy,501,NBEATSx,mse,0.0762932323655125
0,ETTh1,96,prollcov,1251,TCN,mse,0.0762908542762043
4,ETTh1,96,pfarm,1001,TCN,smape,0.0762849637127383
4,ETTh1,96,pentropy,1001,DeepNPTS,smape,0.0762468978365674
4,ETTh1,96,ipentropy,1001,TFT,smape,0.0762395420196025
0,ETTh1,96,iprollcorr,1001,NHITS,mse,0.0762207644004631
4,ETTh1,96,pmutual_info,1001,DeepNPTS,smape,0.0761918369823563
4,ETTh1,96,pentropy,1251,DeepNPTS,smape,0.0761259230348092
4,ETTh1,96,ipmutual_info,1001,DeepNPTS,smape,0.076100342487478
4,ETTh1,96,iprollcov,751,NHITS,smape,0.0760262694547602
4,ETTh1,96,prollcov,1501,TFT,smape,0.0760219443938021
0,ETTh1,96,ipmutual_info,501,DeepNPTS,mse,0.0759787611886345
4,ETTh1,96,pentropy,501,TFT,smape,0.0759724554015398
4,ETTh1,96,iprollcov,1251,DeepNPTS,smape,0.0759655162463291
4,ETTh1,96,prollcov,1251,DeepNPTS,smape,0.0759643401344641
4,ETTh1,96,pmutual_info,1501,NBEATSx,smape,0.0759581216905856
4,ETTh1,96,prollcov,1251,TFT,smape,0.0759137772256008
4,ETTh1,96,ipmutual_info,1001,TFT,smape,0.0759022235953288
4,ETTh1,96,pfarm,501,DeepNPTS,smape,0.0758974841523023
4,ETTh1,96,prollcorr,501,DeepNPTS,smape,0.0758800077575719
4,ETTh1,96,pentropy,501,DeepNPTS,smape,0.0758759414017279
4,ETTh1,96,ipentropy,501,DeepNPTS,smape,0.0758728853288939
4,ETTh1,96,pmutual_info,751,TFT,smape,0.0758723730990765
4,ETTh1,96,iprollcov,1251,TFT,smape,0.0758603280647089
4,ETTh1,96,ipentropy,751,TFT,smape,0.0758123177604888
4,ETTh1,96,pmutual_info,1501,TFT,smape,0.0757970814914259
4,ETTh1,96,ipmutual_info,501,TFT,smape,0.0757941461281064
4,ETTh1,96,iprollcorr,501,TFT,smape,0.0757941446538959
0,ETTh1,96,pmutual_info,1251,DeepNPTS,mse,0.075788482459102
4,ETTh1,96,iprollcov,501,TFT,smape,0.075778536091778
4,ETTh1,96,iprollcorr,751,DeepNPTS,smape,0.0757292866488012
4,ETTh1,96,ipmutual_info,1251,DeepNPTS,smape,0.075728934131053
4,ETTh1,96,prollcorr,751,DeepNPTS,smape,0.0757270818517986
4,ETTh1,96,prollcov,751,TFT,smape,0.0757211617887735
4,ETTh1,96,pentropy,1001,TFT,smape,0.0757101169900141
4,ETTh1,96,iprollcorr,501,DeepNPTS,smape,0.0757093024828101
4,ETTh1,96,pfarm,1251,TFT,smape,0.0756988132653402
4,ETTh1,96,iprollcov,1501,TFT,smape,0.075679773255651
0,ETTh1,96,prollcov,751,DeepNPTS,mse,0.075668745033806
4,ETTh1,96,iprollcorr,1501,TFT,smape,0.0756676295929228
4,ETTh1,96,prollcorr,1251,MLP,smape,0.0756614952830275
4,ETTh1,96,prollcorr,751,TFT,smape,0.0756573247078066
4,ETTh1,96,prollcorr,501,TSMixerx,smape,0.0756570653973267
4,ETTh1,96,ipmutual_info,1501,TFT,smape,0.0756385069749769
4,ETTh1,96,iprollcorr,1001,TFT,smape,0.0756174109134455
0,ETTh1,96,prollcov,501,NHITS,mse,0.0755978105850749
4,ETTh1,96,ipentropy,501,TFT,smape,0.0755831112779163
4,ETTh1,96,ipentropy,1501,TFT,smape,0.0755768426185384
4,ETTh1,96,pfarm,1001,NHITS,smape,0.0755651315347417
4,ETTh1,96,prollcorr,1251,TFT,smape,0.0755476354677193
4,ETTh1,96,ipentropy,1251,TFT,smape,0.075545157862986
4,ETTh1,96,ipentropy,1251,DeepNPTS,smape,0.0755437584149464
4,ETTh1,96,pfarm,751,TFT,smape,0.0755363511338065
4,ETTh1,96,ipmutual_info,751,TFT,smape,0.075535313721862
4,ETTh1,96,prollcov,1001,DeepNPTS,smape,0.0755143009446946
4,ETTh1,96,pentropy,751,TFT,smape,0.0755069335873804
4,ETTh1,96,prollcorr,501,TFT,smape,0.0754632479294562
4,ETTh1,96,pmutual_info,501,TFT,smape,0.0754621752173437
4,ETTh1,96,prollcov,501,TSMixerx,smape,0.0754534720587382
4,ETTh1,96,iprollcov,751,TFT,smape,0.075451784935081
4,ETTh1,96,pentropy,501,TSMixerx,smape,0.0754495665297902
4,ETTh1,96,pfarm,1001,TFT,smape,0.0754390824925193
4,ETTh1,96,iprollcov,1001,DeepNPTS,smape,0.0754243766706879
4,ETTh1,96,pfarm,1501,TFT,smape,0.0754191685761318
4,ETTh1,96,pmutual_info,751,TSMixerx,smape,0.0754177849776377
0,ETTh1,96,ipentropy,1251,NBEATSx,mse,0.0754100880132903
4,ETTh1,96,prollcorr,1501,MLP,smape,0.0754072924205349
4,ETTh1,96,iprollcorr,1251,TFT,smape,0.0754049324973472
4,ETTh1,96,prollcorr,1501,TFT,smape,0.0753997169262547
4,ETTh1,96,ipentropy,1501,TCN,smape,0.0753982322043815
0,ETTh1,96,iprollcorr,1251,NBEATSx,mse,0.075357415902414
4,ETTh1,96,ipmutual_info,501,TSMixerx,smape,0.0753557319615226
4,ETTh1,96,pfarm,501,TFT,smape,0.0753555328455142
4,ETTh1,96,iprollcorr,751,TFT,smape,0.0753452511468679
4,ETTh1,96,prollcorr,1001,MLP,smape,0.0753286423929574
4,ETTh1,96,pmutual_info,751,MLP,smape,0.075285452687503
0,ETTh1,96,ipmutual_info,1251,NHITS,mse,0.0752742311094907
4,ETTh1,96,prollcov,501,TFT,smape,0.0752672851725744
4,ETTh1,96,pmutual_info,1001,TSMixerx,smape,0.0752625583641988
4,ETTh1,96,ipmutual_info,1251,MLP,smape,0.0752107273227103
4,ETTh1,96,pmutual_info,1251,TFT,smape,0.0752080943825227
4,ETTh1,96,ipentropy,501,TSMixerx,smape,0.0752037307558493
4,ETTh1,96,pentropy,1251,TFT,smape,0.0752008426771492
4,ETTh1,96,pentropy,751,DeepNPTS,smape,0.0752000821060333
4,ETTh1,96,iprollcorr,1251,DeepNPTS,smape,0.0751897396763404
0,ETTh1,96,iprollcov,1501,DeepNPTS,mse,0.0751890841628874
0,ETTh1,96,pmutual_info,751,TCN,mse,0.075183533077114
4,ETTh1,96,iprollcov,1001,TSMixerx,smape,0.0751787697029785
4,ETTh1,96,pentropy,1251,TSMixerx,smape,0.0751750095537409
4,ETTh1,96,prollcorr,1001,TFT,smape,0.0751588264249028
4,ETTh1,96,ipmutual_info,751,MLP,smape,0.0751546904535243
4,ETTh1,96,iprollcov,1501,TSMixerx,smape,0.075140862122355
4,ETTh1,96,prollcorr,501,MLP,smape,0.0751355866534706
4,ETTh1,96,iprollcov,1001,TFT,smape,0.0751269092572953
4,ETTh1,96,pmutual_info,1501,TSMixerx,smape,0.0751196211975118
4,ETTh1,96,pfarm,751,DeepNPTS,smape,0.0751159521177
4,ETTh1,96,prollcorr,1001,DeepNPTS,smape,0.075114004039697
4,ETTh1,96,prollcov,1001,TFT,smape,0.0751087106541209
4,ETTh1,96,ipmutual_info,1251,TFT,smape,0.0751030467033548
4,ETTh1,96,pfarm,751,TSMixerx,smape,0.0751013017570498
4,ETTh1,96,pfarm,501,MLP,smape,0.0751000088040803
4,ETTh1,96,pfarm,1251,MLP,smape,0.0750780749724419
4,ETTh1,96,prollcorr,1001,TSMixerx,smape,0.0750732561571382
0,ETTh1,96,iprollcov,501,DeepNPTS,mse,0.0750680472900715
4,ETTh1,96,prollcorr,751,MLP,smape,0.0750649907699716
4,ETTh1,96,pfarm,501,TSMixerx,smape,0.0750649267023669
4,ETTh1,96,prollcov,1001,TSMixerx,smape,0.0750569170021832
4,ETTh1,96,prollcov,501,MLP,smape,0.0750563627026419
4,ETTh1,96,ipmutual_info,1001,MLP,smape,0.0750548405585633
4,ETTh1,96,ipmutual_info,751,TSMixerx,smape,0.0750533492453895
4,ETTh1,96,prollcorr,751,TCN,smape,0.0750515200679047
4,ETTh1,96,prollcov,1501,MLP,smape,0.0750471140322837
4,ETTh1,96,ipentropy,751,TSMixerx,smape,0.0750443175860257
4,ETTh1,96,ipentropy,1001,TSMixerx,smape,0.075041266383547
4,ETTh1,96,ipentropy,1251,TSMixerx,smape,0.0750287177762507
4,ETTh1,96,prollcov,1251,TSMixerx,smape,0.0750271714956039
4,ETTh1,96,prollcov,1501,TSMixerx,smape,0.075022206560679
4,ETTh1,96,pentropy,1001,TSMixerx,smape,0.0750152457616543
4,ETTh1,96,ipmutual_info,1501,TSMixerx,smape,0.0750038120065077
4,ETTh1,96,pentropy,751,TSMixerx,smape,0.0749855073736981
4,ETTh1,96,prollcov,1251,MLP,smape,0.0749839307184611
4,ETTh1,96,iprollcorr,1501,DeepNPTS,smape,0.0749746811792011
4,ETTh1,96,prollcorr,1251,DeepNPTS,smape,0.0749623263859611
4,ETTh1,96,iprollcov,501,TSMixerx,smape,0.0749600066533054
4,ETTh1,96,ipmutual_info,1001,TSMixerx,smape,0.0749587056184195
4,ETTh1,96,prollcov,751,MLP,smape,0.0749583519110426
4,ETTh1,96,iprollcov,751,TSMixerx,smape,0.0749561440467702
4,ETTh1,96,iprollcov,1251,TSMixerx,smape,0.0749507703867287
4,ETTh1,96,pmutual_info,1001,TFT,smape,0.0749499982535084
0,ETTh1,96,prollcorr,751,NHITS,mse,0.0749475573772346
4,ETTh1,96,iprollcorr,501,TSMixerx,smape,0.0749357806494107
4,ETTh1,96,iprollcorr,1001,DeepNPTS,smape,0.0749328859950874
4,ETTh1,96,ipmutual_info,501,MLP,smape,0.0749306334125835
4,ETTh1,96,iprollcorr,501,MLP,smape,0.074918745739389
4,ETTh1,96,ipentropy,1501,MLP,smape,0.074917013978758
4,ETTh1,96,ipmutual_info,1501,MLP,smape,0.0749069897808053
4,ETTh1,96,pmutual_info,501,MLP,smape,0.0749045817698533
4,ETTh1,96,prollcorr,1251,TSMixerx,smape,0.074899740011632
4,ETTh1,96,pfarm,1501,MLP,smape,0.0748834729698211
4,ETTh1,96,prollcov,1001,MLP,smape,0.0748799736800012
4,ETTh1,96,pfarm,1251,TSMixerx,smape,0.0748793342651394
4,ETTh1,96,pmutual_info,1251,MLP,smape,0.0748675862450225
4,ETTh1,96,pmutual_info,1501,DeepNPTS,smape,0.0748639476837165
4,ETTh1,96,pentropy,751,MLP,smape,0.0748619746743536
4,ETTh1,96,iprollcorr,1001,TSMixerx,smape,0.0748519888472643
4,ETTh1,96,identity,N/A,TFT,smape,0.0748388434374307
4,ETTh1,96,pfarm,1501,TSMixerx,smape,0.0748210824146565
4,ETTh1,96,pmutual_info,1501,MLP,smape,0.0748168827040439
4,ETTh1,96,iprollcorr,1501,TSMixerx,smape,0.0748096964219288
4,ETTh1,96,pentropy,501,MLP,smape,0.0747936846072683
4,ETTh1,96,prollcorr,751,TSMixerx,smape,0.0747925228895528
4,ETTh1,96,identity,N/A,TSMixerx,smape,0.0747913509917825
4,ETTh1,96,pentropy,1501,TFT,smape,0.0747865096906247
0,ETTh1,96,iprollcov,1251,NHITS,mse,0.0747519220826932
4,ETTh1,96,pentropy,1501,DeepNPTS,smape,0.074746110929684
4,ETTh1,96,identity,N/A,MLP,smape,0.0747454979297752
4,ETTh1,96,iprollcov,501,MLP,smape,0.0747335381004255
4,ETTh1,96,iprollcorr,1251,TSMixerx,smape,0.0747296750959864
4,ETTh1,96,ipentropy,1001,MLP,smape,0.0747215338775389
4,ETTh1,96,prollcov,751,TSMixerx,smape,0.0747183136929965
4,ETTh1,96,ipentropy,1501,TSMixerx,smape,0.0747035381301002
0,ETTh1,96,prollcorr,501,NHITS,mse,0.074695059231761
4,ETTh1,96,ipmutual_info,1251,TSMixerx,smape,0.0746915545307768
4,ETTh1,96,pentropy,1251,MLP,smape,0.0746869357369347
4,ETTh1,96,ipentropy,751,MLP,smape,0.0746845925133426
4,ETTh1,96,prollcorr,1501,TSMixerx,smape,0.0746825987144258
0,ETTh1,96,identity,N/A,NBEATSx,mse,0.0746648904097578
4,ETTh1,96,pentropy,1001,MLP,smape,0.0746637390498108
4,ETTh1,96,iprollcorr,751,TSMixerx,smape,0.0746637205345381
4,ETTh1,96,ipentropy,501,MLP,smape,0.0746500192595601
0,ETTh1,96,iprollcov,751,DeepNPTS,mse,0.0746444448552697
4,ETTh1,96,iprollcorr,1251,MLP,smape,0.0746436957189038
4,ETTh1,96,pfarm,1001,TSMixerx,smape,0.074641103832699
4,ETTh1,96,ipentropy,1251,MLP,smape,0.0746373932570637
4,ETTh1,96,pfarm,1001,MLP,smape,0.0746265319549863
0,ETTh1,96,prollcov,1501,TCN,mse,0.0746234663294404
4,ETTh1,96,iprollcorr,751,MLP,smape,0.0745976647766444
4,ETTh1,96,iprollcov,1251,MLP,smape,0.0745898942318682
4,ETTh1,96,pentropy,1501,TSMixerx,smape,0.0745781912118812
4,ETTh1,96,pentropy,1501,MLP,smape,0.0745565010018647
4,ETTh1,96,ipentropy,1501,DeepNPTS,smape,0.0744590169076968
4,ETTh1,96,pfarm,751,MLP,smape,0.074436189030779
4,ETTh1,96,pfarm,1501,DeepNPTS,smape,0.0744045417001773
0,ETTh1,96,iprollcov,1251,DeepNPTS,mse,0.0743998000263788
4,ETTh1,96,identity,N/A,TCN,smape,0.0743877866767626
4,ETTh1,96,iprollcov,751,MLP,smape,0.0743567179676588
4,ETTh1,96,iprollcov,1001,MLP,smape,0.07431264611676
4,ETTh1,96,iprollcov,1501,MLP,smape,0.074306694678811
4,ETTh1,96,iprollcorr,1501,MLP,smape,0.0742705035470302
4,ETTh1,96,iprollcorr,1001,MLP,smape,0.0742333643197562
4,ETTh1,96,pentropy,501,TCN,smape,0.0741758602829266
4,ETTh1,96,pmutual_info,501,TCN,smape,0.0741270173288286
4,ETTh1,96,prollcorr,1501,DeepNPTS,smape,0.0741051274148482
4,ETTh1,96,ipmutual_info,1501,TCN,smape,0.0741029701920033
0,ETTh1,96,pfarm,1251,DeepNPTS,mse,0.0740974368593727
0,ETTh1,96,iprollcorr,1001,NBEATSx,mse,0.0740790193729893
4,ETTh1,96,pmutual_info,1251,TSMixerx,smape,0.0740529496568418
4,ETTh1,96,prollcov,1501,DeepNPTS,smape,0.0739737214753929
4,ETTh1,96,prollcov,501,DeepNPTS,smape,0.0739224041567821
0,ETTh1,96,prollcorr,501,DeepNPTS,mse,0.0738342749097455
0,ETTh1,96,iprollcorr,751,DeepNPTS,mse,0.0738095783713219
4,ETTh1,96,ipentropy,751,DeepNPTS,smape,0.0738011743955659
0,ETTh1,96,ipentropy,1251,TCN,mse,0.0737682528615065
4,ETTh1,96,ipmutual_info,1251,BiTCN,smape,0.0737014792395256
4,ETTh1,96,pentropy,501,BiTCN,smape,0.073694863352706
4,ETTh1,96,prollcorr,501,BiTCN,smape,0.0736786280348508
4,ETTh1,96,prollcorr,1001,BiTCN,smape,0.073668630519416
4,ETTh1,96,prollcorr,1501,BiTCN,smape,0.0736683998930005
4,ETTh1,96,pmutual_info,751,DeepNPTS,smape,0.0736669288115581
4,ETTh1,96,prollcov,501,BiTCN,smape,0.0736414365983291
4,ETTh1,96,ipmutual_info,1001,BiTCN,smape,0.0736404521785754
4,ETTh1,96,prollcorr,1251,BiTCN,smape,0.0736226112684868
4,ETTh1,96,ipmutual_info,1501,BiTCN,smape,0.0736076333868849
4,ETTh1,96,ipmutual_info,751,BiTCN,smape,0.0736054409450163
4,ETTh1,96,prollcov,1501,BiTCN,smape,0.0735971585529826
4,ETTh1,96,pentropy,751,BiTCN,smape,0.0735512309010242
4,ETTh1,96,prollcov,1001,BiTCN,smape,0.0735337186297046
4,ETTh1,96,prollcov,1251,BiTCN,smape,0.073506873669072
4,ETTh1,96,ipmutual_info,501,BiTCN,smape,0.0734803707772072
4,ETTh1,96,prollcov,751,BiTCN,smape,0.0734783493535788
4,ETTh1,96,ipentropy,1251,BiTCN,smape,0.0734679548656181
4,ETTh1,96,ipentropy,1501,BiTCN,smape,0.0734285261033538
4,ETTh1,96,identity,N/A,BiTCN,smape,0.0734043813394497
4,ETTh1,96,pentropy,1501,BiTCN,smape,0.0733921788863334
4,ETTh1,96,prollcorr,751,BiTCN,smape,0.0733878082017462
4,ETTh1,96,pfarm,1251,BiTCN,smape,0.0733836954821746
0,ETTh1,96,pmutual_info,1251,NHITS,mse,0.0733830545701145
4,ETTh1,96,pentropy,1251,BiTCN,smape,0.0733790817924045
4,ETTh1,96,pmutual_info,501,BiTCN,smape,0.0733738022067992
4,ETTh1,96,ipentropy,1001,BiTCN,smape,0.0733582608936704
4,ETTh1,96,ipentropy,751,BiTCN,smape,0.0733551674834125
4,ETTh1,96,iprollcorr,1251,BiTCN,smape,0.073355105150636
0,ETTh1,96,pmutual_info,501,NBEATSx,mse,0.0733447938424269
4,ETTh1,96,pfarm,501,BiTCN,smape,0.0733390983178782
0,ETTh1,96,ipentropy,1501,NHITS,mse,0.0733321395342689
4,ETTh1,96,ipentropy,501,BiTCN,smape,0.0733249979205178
4,ETTh1,96,pfarm,1501,BiTCN,smape,0.0733220008485676
4,ETTh1,96,iprollcov,1251,BiTCN,smape,0.073317249116484
0,ETTh1,96,pfarm,1001,DeepNPTS,mse,0.0733123407134366
4,ETTh1,96,pentropy,1001,BiTCN,smape,0.0733088217100136
4,ETTh1,96,iprollcorr,1001,BiTCN,smape,0.0733075690057006
4,ETTh1,96,pfarm,1001,BiTCN,smape,0.0733059896210039
4,ETTh1,96,iprollcov,1001,BiTCN,smape,0.0733018587840787
4,ETTh1,96,iprollcorr,501,BiTCN,smape,0.0732854645241156
4,ETTh1,96,iprollcov,501,BiTCN,smape,0.0732678040737027
4,ETTh1,96,pmutual_info,1251,BiTCN,smape,0.0732631561057129
4,ETTh1,96,pfarm,751,BiTCN,smape,0.0732623184334412
4,ETTh1,96,ipentropy,1001,DeepNPTS,smape,0.073227312193011
4,ETTh1,96,iprollcov,1501,BiTCN,smape,0.0732127820436757
4,ETTh1,96,iprollcorr,751,BiTCN,smape,0.0732010238397466
4,ETTh1,96,iprollcov,751,BiTCN,smape,0.0731933134093299
0,ETTh1,96,pmutual_info,501,TSMixerx,mse,0.0731927441888821
4,ETTh1,96,pmutual_info,1001,BiTCN,smape,0.0731680760801683
4,ETTh1,96,pmutual_info,1501,BiTCN,smape,0.0731333211588199
4,ETTh1,96,identity,N/A,DeepNPTS,smape,0.0731280304436066
0,ETTh1,96,iprollcov,1001,DeepNPTS,mse,0.0730404913971942
0,ETTh1,96,pentropy,501,NHITS,mse,0.0729958126283693
0,ETTh1,96,identity,N/A,NHITS,mse,0.0729891886740478
0,ETTh1,96,ipmutual_info,1501,NHITS,mse,0.0729827543154583
0,ETTh1,96,pentropy,751,DeepNPTS,mse,0.072966244013027
4,ETTh1,96,ipmutual_info,751,DeepNPTS,smape,0.0728905562335068
4,ETTh1,96,iprollcorr,1501,BiTCN,smape,0.0728780257625035
4,ETTh1,96,pmutual_info,751,BiTCN,smape,0.0728659404937362
0,ETTh1,96,prollcorr,1001,DeepNPTS,mse,0.072841388234384
4,ETTh1,96,iprollcorr,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcorr,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcov,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcorr,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipmutual_info,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipmutual_info,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipmutual_info,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcorr,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcorr,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcorr,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,pentropy,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,pentropy,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,pfarm,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,pfarm,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,pfarm,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcov,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipentropy,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipmutual_info,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcov,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipentropy,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcov,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcov,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,pentropy,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,pentropy,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,pfarm,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcov,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcov,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,iprollcorr,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,pmutual_info,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,pfarm,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,pentropy,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,identity,N/A,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcov,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcov,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcorr,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcorr,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcov,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,pmutual_info,501,TiDE,smape,0.0728063112247223
4,ETTh1,96,pmutual_info,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,pmutual_info,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipentropy,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipmutual_info,751,TiDE,smape,0.0728063112247223
4,ETTh1,96,pmutual_info,1501,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipentropy,1001,TiDE,smape,0.0728063112247223
4,ETTh1,96,ipentropy,1251,TiDE,smape,0.0728063112247223
4,ETTh1,96,prollcorr,1251,TiDE,smape,0.0728063112247223
0,ETTh1,96,ipentropy,1001,NHITS,mse,0.0727222418530844
0,ETTh1,96,iprollcorr,751,NHITS,mse,0.0726994920534365
0,ETTh1,96,prollcorr,1001,NBEATSx,mse,0.0726034384247241
0,ETTh1,96,iprollcorr,1251,DeepNPTS,mse,0.0725943452286769
0,ETTh1,96,pentropy,1251,NHITS,mse,0.0724447969839108
0,ETTh1,96,ipentropy,501,DeepNPTS,mse,0.0724086983896032
0,ETTh1,96,prollcorr,1501,TCN,mse,0.0722844870980804
0,ETTh1,96,pmutual_info,1251,TCN,mse,0.0722248883182178
0,ETTh1,96,ipmutual_info,1501,DeepNPTS,mse,0.0722084408663165
0,ETTh1,96,pmutual_info,1001,DeepNPTS,mse,0.0720557064175389
0,ETTh1,96,iprollcorr,1501,NHITS,mse,0.0720548788724767
0,ETTh1,96,ipentropy,751,TFT,mse,0.0720199560558321
0,ETTh1,96,pfarm,751,DeepNPTS,mse,0.0719792508282608
0,ETTh1,96,pentropy,1251,DeepNPTS,mse,0.0719200191396265
0,ETTh1,96,pmutual_info,501,DeepNPTS,mse,0.0718898753190981
0,ETTh1,96,pentropy,501,DeepNPTS,mse,0.0718662994962276
0,ETTh1,96,pmutual_info,1501,NBEATSx,mse,0.071841176735424
0,ETTh1,96,ipentropy,751,TCN,mse,0.0718130036790268
0,ETTh1,96,ipmutual_info,501,TFT,mse,0.0718106225868858
0,ETTh1,96,pmutual_info,1001,TSMixerx,mse,0.0717598199080317
0,ETTh1,96,ipentropy,1001,TFT,mse,0.0716706552817519
0,ETTh1,96,pentropy,501,TFT,mse,0.0716580707386111
0,ETTh1,96,ipmutual_info,1001,DeepNPTS,mse,0.0715462565256055
0,ETTh1,96,prollcorr,1251,MLP,mse,0.0715453227700228
0,ETTh1,96,pentropy,1501,DeepNPTS,mse,0.0715343867448455
0,ETTh1,96,pfarm,1001,NHITS,mse,0.0715033083514463
0,ETTh1,96,pentropy,1001,DeepNPTS,mse,0.0714975738886012
0,ETTh1,96,pmutual_info,751,TFT,mse,0.0714823430047819
0,ETTh1,96,prollcorr,1251,DeepNPTS,mse,0.071441712762155
0,ETTh1,96,ipentropy,501,TCN,mse,0.071380076440305
0,ETTh1,96,prollcov,1501,TFT,mse,0.0713580643751835
0,ETTh1,96,ipmutual_info,1251,DeepNPTS,mse,0.0713505923768303
0,ETTh1,96,ipentropy,1251,DeepNPTS,mse,0.0713311947918031
0,ETTh1,96,pmutual_info,1001,MLP,mse,0.0712971808677213
0,ETTh1,96,prollcov,1251,TFT,mse,0.0712081013357501
0,ETTh1,96,ipentropy,501,NHITS,mse,0.0711168252622092
0,ETTh1,96,ipentropy,1251,NHITS,mse,0.0710735953533116
0,ETTh1,96,ipentropy,1001,NBEATSx,mse,0.0710724113261126
0,ETTh1,96,ipmutual_info,1251,MLP,mse,0.0710662435104998
0,ETTh1,96,iprollcorr,501,TFT,mse,0.0710424058140381
0,ETTh1,96,iprollcov,1251,TFT,mse,0.0710326332747451
0,ETTh1,96,ipmutual_info,501,TSMixerx,mse,0.071031852026847
0,ETTh1,96,pentropy,1001,TFT,mse,0.0710216599369976
0,ETTh1,96,prollcorr,1501,MLP,mse,0.070964020873709
0,ETTh1,96,ipmutual_info,1001,TFT,mse,0.0709251953655236
0,ETTh1,96,pmutual_info,1501,TFT,mse,0.0709145350623123
0,ETTh1,96,ipentropy,501,TFT,mse,0.0709122203276131
0,ETTh1,96,pfarm,501,DeepNPTS,mse,0.070910050319565
0,ETTh1,96,prollcov,1251,DeepNPTS,mse,0.0709040040324001
0,ETTh1,96,prollcov,501,TSMixerx,mse,0.0708932891452626
0,ETTh1,96,prollcorr,751,DeepNPTS,mse,0.0708760476631227
0,ETTh1,96,pfarm,1251,TFT,mse,0.0708308645270291
0,ETTh1,96,pmutual_info,751,TSMixerx,mse,0.0708093834325462
0,ETTh1,96,prollcorr,501,TFT,mse,0.0708063587908597
